ledger_id,merchant_id,entry_sequence,timestamp,lifecycle_stage,event_type,payment_id,settlement_id,account_debited,account_credited,amount_inr,currency,balance_pending_settlement,balance_available_for_payout,balance_in_transit,balance_settled_cumulative,description
rled_0019242,acc_edte_00790,24,2026-03-27T23:52:57Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260327_edte_0005071,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,29169.25,INR,8539.53,47383.63,0.0,600006.19,Bank credit verified via RBI UTR confirmation
rled_0019243,acc_quic_00298,21,2026-07-25T19:00:04Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00034163,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4481.15,INR,24579.31,0.0,0.0,582963.66,Gross customer payment captured via UPI/RuPay for pay_00034163
rled_0019244,acc_edte_00107,20,2026-06-25T19:15:01Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00031651,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2683.83,INR,21785.58,0.0,71469.71,430229.28,Gross customer payment captured via UPI/RuPay for pay_00031651
rled_0019245,acc_d2c__00637,21,2026-07-07T06:02:54Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260707_d2c__0020499,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,6049.84,INR,7548.65,23544.2,0.0,527101.68,Bank credit verified via RBI UTR confirmation
rled_0019246,acc_quic_00972,10,2026-03-12T23:15:16Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260312_quic_0033068,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,9960.77,INR,0.0,48504.45,0.0,141674.68,Cutoff batch setl_20260312_quic_0033068 cleared funds to available merchant balance
rled_0019247,acc_d2c__00322,18,2026-05-27T07:25:05Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00011844,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,120.59,INR,6699.88,11903.78,0.0,434598.76,MDR processing fee and 18% GST assessed on pay_00011844
rled_0019248,acc_d2c__00546,26,2026-03-06T07:12:21Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00040715,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,6.01,INR,2664.88,1336.08,40088.22,267391.05,MDR processing fee and 18% GST assessed on pay_00040715
rled_0019249,acc_quic_00924,19,2026-05-04T18:44:38Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260504_quic_0015113,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,9702.51,INR,7452.49,56735.57,9702.51,180001.3,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0019250,acc_b2b__00750,22,2026-04-28T00:29:27Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00023188,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,15.36,INR,1923.61,9406.25,68013.96,320200.05,MDR processing fee and 18% GST assessed on pay_00023188
rled_0019251,acc_quic_00600,16,2026-06-29T05:25:10Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00043278,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1331.25,INR,1331.25,46103.22,41657.59,469194.52,Gross customer payment captured via UPI/RuPay for pay_00043278
rled_0019252,acc_d2c__00903,21,2026-07-09T20:38:33Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00003763,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,101.79,INR,0.0,56924.56,74372.41,406642.25,MDR processing fee and 18% GST assessed on pay_00003763
rled_0019253,acc_edte_00123,18,2026-07-28T03:56:26Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260728_edte_0047640,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,23508.39,INR,12436.36,0.0,98086.06,265694.47,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0019254,acc_edte_00022,22,2026-07-10T00:49:36Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00046291,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,126.47,INR,3441.12,77083.34,25570.62,275976.56,MDR processing fee and 18% GST assessed on pay_00046291
rled_0019255,acc_quic_00926,17,2026-03-04T11:49:52Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260304_quic_0031944,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,5210.38,INR,477.57,65942.92,0.0,517263.01,Cutoff batch setl_20260304_quic_0031944 cleared funds to available merchant balance
rled_0019256,acc_quic_00168,20,2026-03-07T20:31:15Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260307_quic_0033817,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,3200.88,INR,0.0,42888.94,48294.84,344548.42,Cutoff batch setl_20260307_quic_0033817 cleared funds to available merchant balance
rled_0019257,acc_d2c__00159,28,2026-03-19T18:04:42Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00001103,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2501.24,INR,6911.77,101872.7,0.0,374526.95,Gross customer payment captured via UPI/RuPay for pay_00001103
rled_0019258,acc_gami_00052,25,2026-06-21T22:04:36Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00038872,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2300.39,INR,2836.27,6847.81,59844.34,314359.39,Gross customer payment captured via UPI/RuPay for pay_00038872
rled_0019259,acc_d2c__00267,15,2026-06-15T07:32:30Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00025308,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,126.42,INR,0.0,121135.96,0.0,326023.84,MDR processing fee and 18% GST assessed on pay_00025308
rled_0019260,acc_d2c__00464,25,2026-08-16T10:38:30Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00031827,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,67.19,INR,11171.79,24547.13,0.0,392939.82,MDR processing fee and 18% GST assessed on pay_00031827
rled_0019261,acc_d2c__00838,15,2026-04-12T10:32:05Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00022879,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,93.48,INR,0.0,26800.57,33461.82,177367.06,MDR processing fee and 18% GST assessed on pay_00022879
rled_0019262,acc_d2c__00054,20,2026-06-01T06:31:37Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00003809,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,148.26,INR,6454.96,18969.71,51693.15,306095.09,MDR processing fee and 18% GST assessed on pay_00003809
rled_0019263,acc_d2c__00344,20,2026-08-18T14:07:43Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00017636,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3692.24,INR,7257.25,3712.55,51837.34,96143.53,Gross customer payment captured via UPI/RuPay for pay_00017636
rled_0019264,acc_gami_00274,15,2026-05-11T11:29:59Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00016269,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,146.25,INR,2092.2,0.0,6117.57,139667.29,MDR processing fee and 18% GST assessed on pay_00016269
rled_0019265,acc_quic_00019,25,2026-03-19T04:58:55Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00011372,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,24.57,INR,6339.97,51466.86,43667.83,435339.27,MDR processing fee and 18% GST assessed on pay_00011372
rled_0019266,acc_d2c__00665,15,2026-03-23T09:34:04Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260323_d2c__0035727,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,30600.86,INR,13360.24,0.0,109650.99,429589.81,Nodal transfer dispatched via NEFT/RTGS to Yes Bank
rled_0019267,acc_d2c__00890,21,2026-06-20T03:54:54Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00035338,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2246.21,INR,7831.31,49099.02,85519.19,131172.44,Gross customer payment captured via UPI/RuPay for pay_00035338
rled_0019268,acc_d2c__00738,24,2026-08-19T08:28:14Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260819_d2c__0030710,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,29665.96,INR,0.07,188882.22,0.0,350314.46,Bank credit verified via RBI UTR confirmation
rled_0019269,acc_quic_00835,26,2026-07-30T21:08:14Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00000300,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1597.19,INR,1597.19,21613.23,62267.45,195039.7,Gross customer payment captured via UPI/RuPay for pay_00000300
rled_0019270,acc_d2c__00230,17,2026-08-11T12:45:26Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00047920,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,67.85,INR,3088.78,69038.41,0.0,198782.95,MDR processing fee and 18% GST assessed on pay_00047920
rled_0019271,acc_b2b__00101,22,2026-06-11T19:44:00Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260611_b2b__0040840,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,21212.86,INR,1601.93,40867.88,0.0,148631.21,Bank credit verified via RBI UTR confirmation
rled_0019272,acc_quic_00266,19,2026-08-14T04:47:16Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260814_quic_0041274,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,19153.2,INR,11480.02,44689.67,0.0,240525.42,Bank credit verified via RBI UTR confirmation
rled_0019273,acc_d2c__00768,17,2026-08-09T04:16:20Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260809_d2c__0002598,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,44990.49,INR,0.0,0.0,108705.29,454849.85,Nodal transfer dispatched via NEFT/RTGS to State Bank of India
rled_0019274,acc_quic_00623,16,2026-08-21T17:53:16Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00036556,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3374.67,INR,19196.51,0.0,56612.51,478501.37,Gross customer payment captured via UPI/RuPay for pay_00036556
rled_0019275,acc_d2c__00545,21,2026-03-30T22:25:50Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00018223,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1167.96,INR,3802.38,131728.21,24587.33,261334.45,Gross customer payment captured via UPI/RuPay for pay_00018223
rled_0019276,acc_gami_00686,15,2026-03-07T08:29:44Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00048134,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3613.4,INR,11986.94,31508.28,0.0,474305.16,Gross customer payment captured via UPI/RuPay for pay_00048134
rled_0019277,acc_quic_00304,21,2026-05-19T06:18:11Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00016461,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,17.29,INR,4815.64,86529.48,0.0,509944.06,MDR processing fee and 18% GST assessed on pay_00016461
rled_0019278,acc_kira_00743,20,2026-04-14T04:02:24Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00015533,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2084.88,INR,8007.46,0.0,55058.93,444111.38,Gross customer payment captured via UPI/RuPay for pay_00015533
rled_0019279,acc_gami_00035,19,2026-03-07T23:57:50Z,CAPTURE,CUSTOMER_REFUND_CLAWBACK,pay_00011848,,MERCHANT_PENDING_SETTLEMENT,NODAL_CLEARING_RECEIVABLE,1063.65,INR,7555.25,0.0,82098.25,329900.57,Customer return / partial refund clawback applied on pay_00011848
rled_0019280,acc_kira_00469,17,2026-06-06T03:44:25Z,RECONCILIATION,SUB_PAISA_BREAKAGE_ROUNDING,,,RAZORPAY_ROUNDING_SUSPENSE,MERCHANT_PENDING_SETTLEMENT,0.0283,INR,5302.68,24650.83,0.0,330147.21,Sub-paisa GST & MDR rounding breakage balance adjustment
rled_0019281,acc_gami_00686,16,2026-04-16T06:53:00Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260416_gami_0013465,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,35622.65,INR,0.0,67130.93,0.0,474305.16,Cutoff batch setl_20260416_gami_0013465 cleared funds to available merchant balance
rled_0019282,acc_quic_00605,16,2026-03-27T22:37:25Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00023298,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3786.92,INR,3786.92,37740.17,78603.22,435044.72,Gross customer payment captured via UPI/RuPay for pay_00023298
rled_0019283,acc_edte_00679,21,2026-06-16T09:58:47Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260616_edte_0033612,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,21824.01,INR,7602.37,0.0,21824.01,541925.82,Nodal transfer dispatched via NEFT/RTGS to HDFC Bank
rled_0019284,acc_quic_00351,21,2026-03-27T00:04:12Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260327_quic_0034178,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,15758.26,INR,12419.27,12201.58,15758.26,542357.87,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0019285,acc_gami_00622,26,2026-03-21T11:22:16Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260321_gami_0029394,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,18649.19,INR,264.68,60029.12,18649.19,416425.44,Nodal transfer dispatched via NEFT/RTGS to Axis Bank
rled_0019286,acc_edte_00510,19,2026-04-23T08:41:56Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00032378,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4158.59,INR,27470.77,29347.95,0.0,128995.74,Gross customer payment captured via UPI/RuPay for pay_00032378
rled_0019287,acc_quic_00279,25,2026-04-10T08:15:57Z,DISPUTE,CHARGEBACK_DEBIT_AND_FEE,pay_00016573,,MERCHANT_AVAILABLE_FOR_PAYOUT,DISPUTE_SUSPENSE_ESCROW,1359.04,INR,0.0,26701.88,0.0,632052.16,RBI chargeback formal claim and ₹500 dispute fee debited on pay_00016573
rled_0019288,acc_d2c__00419,18,2026-03-10T15:31:24Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260310_d2c__0027828,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,29664.63,INR,-109.33,43482.19,10834.95,551355.33,Bank credit verified via RBI UTR confirmation
rled_0019289,acc_gami_00132,18,2026-08-11T04:11:47Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260811_gami_0046467,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,8305.45,INR,0.0,135133.65,5889.7,278277.53,Bank credit verified via RBI UTR confirmation
rled_0019290,acc_d2c__00548,17,2026-08-08T07:05:46Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00016945,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,977.69,INR,3710.07,0.0,103961.72,442565.19,Gross customer payment captured via UPI/RuPay for pay_00016945
rled_0019291,acc_d2c__00127,20,2026-05-14T00:34:28Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260514_d2c__0027738,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,28569.48,INR,0.0,85960.6,0.0,360792.25,Cutoff batch setl_20260514_d2c__0027738 cleared funds to available merchant balance
rled_0019292,acc_quic_00067,17,2026-07-06T22:32:53Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00033878,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3376.53,INR,4687.23,114581.72,0.0,273623.34,Gross customer payment captured via UPI/RuPay for pay_00033878
rled_0019293,acc_b2b__00059,24,2026-05-29T04:40:34Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260529_b2b__0021851,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,13195.6,INR,8744.74,0.0,26351.45,248075.71,Bank credit verified via RBI UTR confirmation
rled_0019294,acc_quic_00681,25,2026-05-09T22:06:32Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00022431,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1679.87,INR,1679.87,172226.13,37680.96,180577.92,Gross customer payment captured via UPI/RuPay for pay_00022431
rled_0019295,acc_quic_00349,23,2026-04-07T01:52:26Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00018822,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,642.23,INR,884.28,59332.48,76501.75,424335.3,Gross customer payment captured via UPI/RuPay for pay_00018822
rled_0019296,acc_quic_00306,23,2026-04-23T19:13:20Z,RECONCILIATION,SUB_PAISA_BREAKAGE_ROUNDING,,,RAZORPAY_ROUNDING_SUSPENSE,MERCHANT_PENDING_SETTLEMENT,0.0203,INR,11521.18,15320.31,10303.16,352165.76,Sub-paisa GST & MDR rounding breakage balance adjustment
rled_0019297,acc_d2c__00830,22,2026-07-24T03:12:15Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00024687,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3132.23,INR,5981.14,45502.54,99252.86,156561.42,Gross customer payment captured via UPI/RuPay for pay_00024687
rled_0019298,acc_d2c__00877,15,2026-07-31T06:00:12Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00041575,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3892.42,INR,16512.71,-1133.29,31467.44,480442.98,Gross customer payment captured via UPI/RuPay for pay_00041575
rled_0019299,acc_quic_00854,19,2026-03-06T12:27:42Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00004985,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,60.05,INR,4306.85,52410.63,30505.94,267031.25,MDR processing fee and 18% GST assessed on pay_00004985
rled_0019300,acc_d2c__00174,23,2026-04-23T15:06:27Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260423_d2c__0022416,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,23292.92,INR,0.0,69604.43,40700.06,338299.04,Cutoff batch setl_20260423_d2c__0022416 cleared funds to available merchant balance
rled_0019301,acc_b2b__00724,21,2026-03-26T08:28:02Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00035094,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,158.11,INR,1542.68,81494.38,0.0,490728.79,MDR processing fee and 18% GST assessed on pay_00035094
rled_0019302,acc_gami_00360,24,2026-04-04T23:46:41Z,RECONCILIATION,SUB_PAISA_BREAKAGE_ROUNDING,,,RAZORPAY_ROUNDING_SUSPENSE,MERCHANT_PENDING_SETTLEMENT,0.0243,INR,30918.87,0.0,134561.43,132712.44,Sub-paisa GST & MDR rounding breakage balance adjustment
rled_0019303,acc_quic_00372,19,2026-03-29T17:39:58Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00006088,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,939.71,INR,2800.97,49729.25,0.0,463641.91,Gross customer payment captured via UPI/RuPay for pay_00006088
rled_0019304,acc_quic_00273,24,2026-07-03T01:46:40Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00045813,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,334.85,INR,1619.33,0.0,28011.29,308435.86,Gross customer payment captured via UPI/RuPay for pay_00045813
rled_0019305,acc_b2b__00695,16,2026-08-11T17:25:35Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00003190,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4438.86,INR,6641.53,95198.73,0.0,412303.14,Gross customer payment captured via UPI/RuPay for pay_00003190
rled_0019306,acc_d2c__00642,28,2026-06-06T07:56:42Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00012098,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3774.16,INR,3774.16,132975.21,0.0,465805.84,Gross customer payment captured via UPI/RuPay for pay_00012098
rled_0019307,acc_quic_00855,19,2026-04-10T17:23:00Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00037193,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,91.35,INR,0.0,31952.41,12967.47,167077.08,MDR processing fee and 18% GST assessed on pay_00037193
rled_0019308,acc_d2c__00690,18,2026-08-26T17:45:03Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260826_d2c__0041411,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,27839.88,INR,0.0,133211.97,0.0,238723.77,Cutoff batch setl_20260826_d2c__0041411 cleared funds to available merchant balance
rled_0019309,acc_d2c__00621,18,2026-06-06T13:52:59Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00039032,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2387.07,INR,28394.6,0.0,54625.9,135450.0,Gross customer payment captured via UPI/RuPay for pay_00039032
rled_0019310,acc_quic_00854,20,2026-06-10T21:23:20Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260610_quic_0046284,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,27393.48,INR,4306.85,25017.15,57899.42,267031.25,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0019311,acc_edte_00109,19,2026-04-05T12:59:34Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00040406,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,58.03,INR,0.0,53966.62,0.0,155388.55,MDR processing fee and 18% GST assessed on pay_00040406
rled_0019312,acc_edte_00722,18,2026-03-31T22:52:19Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260331_edte_0033416,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,17921.17,INR,0.0,17921.17,96764.24,425397.94,Cutoff batch setl_20260331_edte_0033416 cleared funds to available merchant balance
rled_0019313,acc_edte_00986,18,2026-04-22T00:10:29Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260422_edte_0002463,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,20072.78,INR,0.0,64206.09,18067.17,540641.63,Cutoff batch setl_20260422_edte_0002463 cleared funds to available merchant balance
rled_0019314,acc_b2b__00695,17,2026-08-18T03:44:14Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260818_b2b__0016142,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,43862.47,INR,0.0,139061.2,0.0,412303.14,Cutoff batch setl_20260818_b2b__0016142 cleared funds to available merchant balance
rled_0019315,acc_kira_00984,17,2026-04-30T04:06:15Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00007713,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3646.17,INR,12650.19,35593.79,28748.76,388829.99,Gross customer payment captured via UPI/RuPay for pay_00007713
rled_0019316,acc_quic_00198,15,2026-07-21T04:22:03Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00039322,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2726.4,INR,22330.94,1542.38,10233.95,70099.28,Gross customer payment captured via UPI/RuPay for pay_00039322
rled_0019317,acc_d2c__00063,18,2026-08-27T09:18:57Z,CAPTURE,CUSTOMER_REFUND_CLAWBACK,pay_00003193,,MERCHANT_PENDING_SETTLEMENT,NODAL_CLEARING_RECEIVABLE,460.84,INR,6901.42,2649.22,20317.18,412638.96,Customer return / partial refund clawback applied on pay_00003193
rled_0019318,acc_kira_00206,22,2026-07-10T17:57:44Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00003015,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,167.74,INR,6642.48,12364.57,79007.97,151239.96,MDR processing fee and 18% GST assessed on pay_00003015
rled_0019319,acc_quic_00924,20,2026-08-12T22:12:34Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00001753,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,125.05,INR,7327.44,56735.57,9702.51,180001.3,MDR processing fee and 18% GST assessed on pay_00001753
rled_0019320,acc_d2c__00145,18,2026-05-08T06:03:33Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00032841,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2556.12,INR,2556.12,34988.52,62138.89,88488.56,Gross customer payment captured via UPI/RuPay for pay_00032841
rled_0019321,acc_gami_00436,21,2026-07-27T22:32:43Z,PAYOUT,FAILED_NODAL_TRANSFER_BOUNCE,,setl_20260727_gami_0042650,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_AVAILABLE_FOR_PAYOUT,15285.85,INR,12779.22,15285.85,61723.41,344167.32,Nodal transfer bounced by beneficiary bank (Penny-drop IFSC mismatch)
rled_0019322,acc_edte_00176,23,2026-06-22T12:13:36Z,RECONCILIATION,SUB_PAISA_BREAKAGE_ROUNDING,,,RAZORPAY_ROUNDING_SUSPENSE,MERCHANT_PENDING_SETTLEMENT,0.0378,INR,6638.26,120415.1,0.0,247435.76,Sub-paisa GST & MDR rounding breakage balance adjustment
