payment_id,merchant_id,order_id,entity,amount_inr,currency,status,method,method_subtype,upi_rrn_or_arn,vpa,bank_code,wallet_provider,sub_paisa_mdr_fee,base_fee_inr,gst_tax_18pct_inr,net_amount_inr,error_code,error_description,created_at,captured_at,settlement_id,settlement_status
pay_0003100617,acc_kira_00561,order_kir_413743,payment,858.97,INR,captured,upi,upi_intent,26085672360,user107@okhdfcbank,,,6.8718,6.87,1.24,850.86,,,2026-03-26T03:40:12Z,2026-03-26T03:40:28Z,,pending_batch_post_cutoff
pay_0003100773,acc_edte_00065,order_edt_409512,payment,24692.74,INR,captured,upi,upi_intent,26069996966,user457@ibl,,,543.2403,543.24,97.78,24051.72,,,2026-03-10T03:36:28Z,2026-03-10T03:36:52Z,setl_20260416_d2c__0045512,settled
pay_0003100828,acc_gami_00312,order_gam_154671,payment,1720.25,INR,captured,upi,upi_intent,26144976767,user965@paytm,,,51.6075,51.61,9.29,1659.35,,,2026-05-24T04:27:39Z,2026-05-24T04:27:43Z,setl_20260421_d2c__0004925,settled
pay_0003100991,acc_gami_00481,order_gam_400891,payment,709.15,INR,captured,upi,upi_intent,26221567816,user609@ibl,,,21.2745,21.27,3.83,684.05,,,2026-08-09T09:11:36Z,2026-08-09T09:11:57Z,setl_20260305_b2b__0008582,settled
pay_0003101011,acc_quic_00438,order_qui_843315,payment,280.47,INR,captured,card,rupay_debit,24445067394522604203090,,ICIC,,3.3656,3.37,0.61,276.49,,,2026-06-07T18:18:30Z,2026-06-07T18:18:35Z,setl_20260722_edte_0040960,settled
pay_0003101153,acc_kira_00210,order_kir_679928,payment,1142.53,INR,captured,upi,upi_intent,26078510708,user466@upi,,,9.1402,9.14,1.65,1131.74,,,2026-03-19T06:19:53Z,2026-03-19T06:20:14Z,setl_20260620_quic_0040719,settled
pay_0003101217,acc_d2c__00267,order_d2c_280561,payment,1045.79,INR,captured,upi,upi_intent,26123607711,user264@okhdfcbank,,,19.87,19.87,3.58,1022.34,,,2026-05-03T16:26:40Z,2026-05-03T16:26:52Z,setl_20260813_edte_0038273,settled
pay_0003101347,acc_quic_00226,order_qui_267097,payment,358.25,INR,captured,card,rupay_debit,24445063964979779321177,,ICIC,,4.299,4.3,0.77,353.18,,,2026-06-01T23:31:56Z,2026-06-01T23:32:09Z,setl_20260806_d2c__0027698,settled
pay_0003101477,acc_d2c__00596,order_d2c_717747,payment,891.03,INR,captured,card,visa_credit,24445063025999139667168,,HDFC,,16.9296,16.93,3.05,871.05,,,2026-03-03T21:57:06Z,2026-03-03T21:57:36Z,,pending_batch_post_cutoff
pay_0003101545,acc_quic_00167,order_qui_665437,payment,846.04,INR,captured,card,visa_credit,24445064854886366340306,,SBIN,,10.1525,10.15,1.83,834.06,,,2026-05-15T05:46:03Z,2026-05-15T05:46:43Z,setl_20260509_quic_0049307,settled
pay_0003101630,acc_quic_00757,order_qui_249657,payment,417.66,INR,captured,netbanking,netbanking_sbi,NB_REF_30431619,,SBI,,5.0119,5.01,0.9,411.75,,,2026-03-18T15:06:25Z,2026-03-18T15:06:42Z,setl_20260606_d2c__0006030,settled
pay_0003101742,acc_gami_00712,order_gam_124205,payment,1292.89,INR,captured,emi,cardless_emi_simpl,EMI_AGR_91495157,,,,38.7867,38.79,6.98,1247.12,,,2026-04-19T18:39:57Z,2026-04-19T18:40:02Z,setl_20260308_kira_0007656,settled
pay_0003101844,acc_edte_00658,order_edt_336101,payment,17461.47,INR,captured,upi,upi_collect,26220661502,user250@upi,,,384.1523,384.15,69.15,17008.17,,,2026-08-08T22:41:13Z,2026-08-08T22:41:24Z,setl_20260604_d2c__0046189,settled
pay_0003101923,acc_d2c__00649,order_d2c_459478,payment,725.41,INR,captured,card,rupay_debit,24445069565764503362650,,SBIN,,13.7828,13.78,2.48,709.15,,,2026-06-25T07:50:25Z,2026-06-25T07:51:03Z,setl_20260612_edte_0013073,settled
pay_0003102032,acc_quic_00405,order_qui_795813,payment,370.26,INR,failed,card,rupay_debit,24445062695824371996722,,PUNB,,0.0,0.0,0.0,0.0,GATEWAY_ERROR,DO_NOT_HONOR_FROM_ISSUING_BANK,2026-03-26T22:01:58Z,,,unbatchable_failed
pay_0003102123,acc_d2c__00533,order_d2c_141104,payment,3485.4,INR,captured,upi,upi_intent,26182573410,user801@okaxis,,,66.2226,66.22,11.92,3407.26,,,2026-07-01T04:54:49Z,2026-07-01T04:55:19Z,setl_20260317_d2c__0043546,settled
pay_0003102272,acc_edte_00684,order_edt_756770,payment,6875.28,INR,captured,card,mastercard_credit,24445063830953246279616,,PUNB,,151.2562,151.26,27.23,6696.79,,,2026-06-19T00:24:44Z,2026-06-19T00:24:48Z,setl_20260710_b2b__0047364,settled
pay_0003102323,acc_d2c__00127,order_d2c_530186,payment,3678.65,INR,captured,netbanking,netbanking_sbi,NB_REF_41776031,,SBI,,69.8944,69.89,12.58,3596.18,,,2026-08-15T15:30:44Z,2026-08-15T15:31:13Z,setl_20260427_kira_0018901,settled
pay_0003102455,acc_kira_00543,order_kir_423492,payment,1724.74,INR,captured,upi,upi_intent,26132313214,user479@upi,,,13.7979,13.8,2.48,1708.46,,,2026-05-12T06:59:27Z,2026-05-12T07:00:01Z,setl_20260712_edte_0015350,settled
pay_0003102524,acc_b2b__00128,order_b2b_150340,payment,71690.07,INR,captured,netbanking,netbanking_sbi,NB_REF_99894271,,SBI,,1075.351,1075.35,193.56,70421.16,,,2026-05-15T14:13:07Z,2026-05-15T14:13:28Z,setl_20260408_d2c__0031098,settled
pay_0003102685,acc_gami_00005,order_gam_676858,payment,1496.09,INR,captured,card,visa_credit,24445063431497771824308,,HDFC,,44.8827,44.88,8.08,1443.13,,,2026-08-11T15:52:55Z,2026-08-11T15:53:31Z,setl_20260624_d2c__0047939,settled
pay_0003102743,acc_b2b__00294,order_b2b_278677,payment,7879.57,INR,captured,upi,upi_collect,26095175118,user825@paytm,,,118.1935,118.19,21.27,7740.11,,,2026-04-05T22:25:03Z,2026-04-05T22:25:29Z,,pending_batch_post_cutoff
pay_0003102821,acc_kira_00630,order_kir_948172,payment,1396.06,INR,captured,card,rupay_debit,24445065613704390606709,,PUNB,,11.1685,11.17,2.01,1382.88,,,2026-03-01T22:15:21Z,2026-03-01T22:15:52Z,setl_20260804_d2c__0008706,settled
pay_0003102971,acc_gami_00571,order_gam_234980,payment,232.91,INR,captured,card,visa_credit,24445062616233562948983,,PUNB,,6.9873,6.99,1.26,224.66,,,2026-07-15T13:52:14Z,2026-07-15T13:52:40Z,setl_20260625_quic_0009870,settled
pay_0003103011,acc_kira_00280,order_kir_737615,payment,-1807.17,INR,refunded,card,rupay_debit,24445067036126319713233,,UTIB,,0.0,0.0,0.0,-1807.17,,,2026-04-01T12:42:13Z,2026-04-01T12:42:15Z,setl_20260316_d2c__0001633,settled_refund
pay_0003103120,acc_kira_00262,order_kir_885576,payment,3625.75,INR,captured,upi,upi_intent,26107475753,user347@okhdfcbank,,,29.006,29.01,5.22,3591.52,,,2026-04-17T15:11:39Z,2026-04-17T15:12:09Z,setl_20260506_kira_0025272,settled
pay_0003103280,acc_d2c__00545,order_d2c_715907,payment,1262.06,INR,captured,upi,upi_intent,26166582962,user146@okhdfcbank,,,23.9791,23.98,4.32,1233.76,,,2026-06-15T21:47:28Z,2026-06-15T21:47:48Z,setl_20260813_d2c__0049761,settled
pay_0003103371,acc_d2c__00678,order_d2c_799431,payment,2516.57,INR,captured,card,rupay_debit,24445062288460954849454,,PUNB,,47.8148,47.81,8.61,2460.15,,,2026-05-10T22:13:39Z,2026-05-10T22:13:48Z,setl_20260620_d2c__0043272,settled
pay_0003103440,acc_quic_00203,order_qui_727935,payment,598.76,INR,captured,upi,upi_intent,26155542884,user415@okhdfcbank,,,7.1851,7.19,1.29,590.28,,,2026-06-04T20:07:52Z,2026-06-04T20:08:06Z,setl_20260704_edte_0009727,settled
pay_0003103553,acc_d2c__00825,order_d2c_830392,payment,246.0,INR,failed,upi,upi_intent,26118445344,user918@ibl,,,0.0,0.0,0.0,0.0,GATEWAY_ERROR,U19: PAYMENT_FAIL_AT_NPCI_SWITCH,2026-04-28T17:27:52Z,,,unbatchable_failed
pay_0003103627,acc_d2c__00526,order_d2c_953614,payment,930.52,INR,captured,upi,upi_intent,26078469552,user361@okicici,,,17.6799,17.68,3.18,909.66,,,2026-03-19T10:39:38Z,2026-03-19T10:40:16Z,setl_20260623_d2c__0033284,settled
pay_0003103715,acc_quic_00329,order_qui_857523,payment,650.85,INR,captured,upi,upi_collect,26218564068,user495@ibl,,,7.8102,7.81,1.41,641.63,,,2026-08-06T04:22:47Z,2026-08-06T04:22:50Z,setl_20260525_d2c__0043848,settled
pay_0003103885,acc_quic_00067,order_qui_263487,payment,397.41,INR,captured,upi,upi_intent,26193534896,user151@upi,,,4.7689,4.77,0.86,391.78,,,2026-07-12T10:24:29Z,2026-07-12T10:24:34Z,setl_20260707_kira_0001265,settled
pay_0003103928,acc_kira_00521,order_kir_754666,payment,1692.8,INR,captured,card,rupay_debit,24445068577988580738933,,ICIC,,13.5424,13.54,2.44,1676.82,,,2026-04-18T05:58:18Z,2026-04-18T05:58:38Z,setl_20260304_d2c__0024639,settled
pay_0003104037,acc_quic_00485,order_qui_496275,payment,543.89,INR,captured,card,visa_credit,24445067822892600975129,,KKBK,,6.5267,6.53,1.18,536.18,,,2026-05-10T01:48:17Z,2026-05-10T01:48:56Z,setl_20260626_quic_0002928,settled
pay_0003104197,acc_d2c__00838,order_d2c_558831,payment,2735.32,INR,captured,upi,upi_collect,26177659943,user707@okaxis,,,51.9711,51.97,9.35,2674.0,,,2026-06-26T15:28:08Z,2026-06-26T15:28:12Z,setl_20260501_d2c__0022220,settled
pay_0003104248,acc_quic_00854,order_qui_622369,payment,-729.56,INR,refunded,upi,upi_intent,26127326783,user581@upi,,,0.0,0.0,0.0,-729.56,,,2026-05-07T06:31:46Z,2026-05-07T06:31:48Z,setl_20260416_d2c__0044024,settled_refund
pay_0003104395,acc_quic_00447,order_qui_291735,payment,796.63,INR,captured,card,rupay_debit,24445069744059504640444,,ICIC,,9.5596,9.56,1.72,785.35,,,2026-05-19T09:52:19Z,2026-05-19T09:52:27Z,setl_20260308_quic_0030164,settled
pay_0003104428,acc_kira_00670,order_kir_133160,payment,135.87,INR,captured,upi,upi_intent,26167815046,user357@okicici,,,1.087,1.09,0.2,134.58,,,2026-06-16T03:38:18Z,2026-06-16T03:38:58Z,setl_20260824_d2c__0009560,settled
pay_0003104518,acc_b2b__00094,order_b2b_694941,payment,6503.71,INR,captured,card,mastercard_credit,24445062960851449616626,,ICIC,,97.5556,97.56,17.56,6388.59,,,2026-04-03T04:25:53Z,2026-04-03T04:26:17Z,setl_20260717_d2c__0019158,settled
pay_0003104641,acc_d2c__00232,order_d2c_669305,payment,3082.71,INR,captured,upi,upi_intent,26163655474,user848@okicici,,,58.5715,58.57,10.54,3013.6,,,2026-06-12T17:23:17Z,2026-06-12T17:23:31Z,setl_20260520_b2b__0006854,settled
pay_0003104714,acc_d2c__00327,order_d2c_375660,payment,2889.03,INR,captured,card,rupay_debit,24445064806732027967500,,YESB,,54.8916,54.89,9.88,2824.26,,,2026-07-27T23:17:52Z,2026-07-27T23:18:26Z,setl_20260629_quic_0007074,settled
pay_0003104866,acc_quic_00920,order_qui_829727,payment,203.56,INR,captured,card,visa_credit,24445065967599993198726,,ICIC,,2.4427,2.44,0.44,200.68,,,2026-06-23T07:52:58Z,2026-06-23T07:53:06Z,setl_20260322_quic_0000140,settled
pay_0003104972,acc_b2b__00094,order_b2b_669175,payment,23737.32,INR,captured,upi,upi_intent,26212595550,user540@upi,,,356.0598,356.06,64.09,23317.17,,,2026-07-31T21:24:52Z,2026-07-31T21:24:57Z,setl_20260407_gami_0009178,settled
pay_0003105043,acc_d2c__00187,order_d2c_943143,payment,1933.68,INR,captured,upi,upi_intent,26155986758,user828@okicici,,,36.7399,36.74,6.61,1890.33,,,2026-06-04T14:42:19Z,2026-06-04T14:42:56Z,setl_20260807_d2c__0004533,settled
pay_0003105124,acc_edte_00151,order_edt_979616,payment,1709.79,INR,captured,card,rupay_debit,24445068778949052246591,,UTIB,,37.6154,37.62,6.77,1665.4,,,2026-06-26T19:29:12Z,2026-06-26T19:29:20Z,setl_20260426_kira_0001405,settled
pay_0003105270,acc_d2c__00373,order_d2c_122418,payment,-642.84,INR,refunded,card,mastercard_credit,24445065476796342322739,,HDFC,,0.0,0.0,0.0,-642.84,,,2026-04-23T05:15:13Z,2026-04-23T05:15:15Z,setl_20260414_d2c__0005708,settled_refund
pay_0003105317,acc_kira_00084,order_kir_358768,payment,3362.39,INR,captured,netbanking,netbanking_hdfc,NB_REF_91099840,,HDFC,,26.8991,26.9,4.84,3330.65,,,2026-06-30T10:12:09Z,2026-06-30T10:12:25Z,setl_20260809_d2c__0012529,settled
pay_0003105496,acc_d2c__00665,order_d2c_726461,payment,2441.14,INR,captured,upi,upi_intent,26215170860,user352@ibl,,,46.3817,46.38,8.35,2386.41,,,2026-08-03T08:38:37Z,2026-08-03T08:38:42Z,setl_20260312_kira_0011706,settled
pay_0003105548,acc_kira_00399,order_kir_721558,payment,2813.32,INR,captured,upi,upi_intent,26171484514,user309@paytm,,,22.5066,22.51,4.05,2786.76,,,2026-06-20T15:58:52Z,2026-06-20T15:59:10Z,,pending_batch_post_cutoff
pay_0003105669,acc_b2b__00788,order_b2b_614581,payment,36619.75,INR,captured,upi,upi_intent,26105978774,user993@okaxis,,,549.2962,549.3,98.87,35971.58,,,2026-04-15T04:12:07Z,2026-04-15T04:12:10Z,setl_20260303_gami_0043511,settled
pay_0003105746,acc_quic_00067,order_qui_624716,payment,698.49,INR,captured,upi,upi_collect,26238104141,user837@okicici,,,8.3819,8.38,1.51,688.6,,,2026-08-26T13:29:37Z,2026-08-26T13:29:59Z,setl_20260727_edte_0007106,settled
pay_0003105844,acc_d2c__00340,order_d2c_587856,payment,3576.37,INR,captured,card,visa_credit,24445067257365582944523,,PUNB,,67.951,67.95,12.23,3496.19,,,2026-06-24T08:14:49Z,2026-06-24T08:15:20Z,setl_20260628_b2b__0034540,settled
pay_0003105934,acc_d2c__00311,order_d2c_130812,payment,-619.09,INR,refunded,upi,upi_collect,26194229532,user914@upi,,,0.0,0.0,0.0,-619.09,,,2026-07-13T15:27:50Z,2026-07-13T15:27:52Z,setl_20260613_quic_0046109,settled_refund
pay_0003106079,acc_kira_00735,order_kir_741626,payment,1754.48,INR,captured,card,rupay_debit,24445067557665919147791,,KKBK,,14.0358,14.04,2.53,1737.91,,,2026-04-01T09:30:24Z,2026-04-01T09:30:41Z,setl_20260713_b2b__0047304,settled
pay_0003106140,acc_b2b__00954,order_b2b_757758,payment,69032.47,INR,captured,upi,upi_intent,26225203677,user325@okhdfcbank,,,1035.487,1035.49,186.39,67810.59,,,2026-08-13T09:13:48Z,2026-08-13T09:14:01Z,setl_20260703_edte_0045199,settled
pay_0003106235,acc_d2c__00217,order_d2c_277330,payment,3267.55,INR,captured,upi,upi_intent,26180925006,user991@paytm,,,62.0834,62.08,11.17,3194.3,,,2026-06-29T12:13:19Z,2026-06-29T12:13:46Z,setl_20260805_d2c__0020511,settled
pay_0003106332,acc_edte_00644,order_edt_747285,payment,2397.63,INR,captured,upi,upi_intent,26183999348,user716@upi,,,52.7479,52.75,9.49,2335.39,,,2026-07-02T12:49:36Z,2026-07-02T12:50:14Z,setl_20260503_quic_0003107,settled
pay_0003106481,acc_kira_00676,order_kir_807403,payment,590.66,INR,captured,upi,upi_intent,26101559650,user305@paytm,,,4.7253,4.73,0.85,585.08,,,2026-04-11T18:31:28Z,2026-04-11T18:31:56Z,setl_20260621_kira_0043896,settled
pay_0003106566,acc_d2c__00596,order_d2c_710121,payment,3431.48,INR,captured,upi,upi_collect,26169878071,user239@ybl,,,65.1981,65.2,11.74,3354.54,,,2026-06-18T09:40:08Z,2026-06-18T09:40:30Z,setl_20260407_d2c__0009069,settled
pay_0003106624,acc_b2b__00699,order_b2b_626747,payment,43223.66,INR,captured,card,visa_credit,24445065855723721482555,,PUNB,,648.3549,648.35,116.7,42458.61,,,2026-06-17T06:58:26Z,2026-06-17T06:58:50Z,setl_20260322_quic_0044172,settled
pay_0003106718,acc_kira_00730,order_kir_463729,payment,1508.44,INR,captured,upi,upi_intent,26090176177,user352@okicici,,,12.0675,12.07,2.17,1494.2,,,2026-03-31T12:21:27Z,2026-03-31T12:22:07Z,setl_20260526_d2c__0026298,settled
pay_0003106884,acc_d2c__00243,order_d2c_196852,payment,2359.82,INR,captured,card,rupay_debit,24445064525167151457452,,KKBK,,44.8366,44.84,8.07,2306.91,,,2026-06-28T18:39:42Z,2026-06-28T18:39:57Z,setl_20260814_kira_0039363,settled
pay_0003106975,acc_kira_00720,order_kir_257486,payment,1475.51,INR,captured,card,rupay_debit,24445061393652538173964,,SBIN,,11.8041,11.8,2.12,1461.59,,,2026-06-06T07:21:26Z,2026-06-06T07:21:38Z,setl_20260724_gami_0003163,settled
pay_0003107081,acc_d2c__00445,order_d2c_633985,payment,3665.04,INR,captured,upi,upi_intent,26163817012,user106@okaxis,,,69.6358,69.64,12.54,3582.86,,,2026-06-12T22:12:22Z,2026-06-12T22:13:02Z,setl_20260509_d2c__0042798,settled
pay_0003107164,acc_kira_00234,order_kir_255753,payment,3409.62,INR,captured,upi,upi_intent,26136861192,user683@paytm,,,27.277,27.28,4.91,3377.43,,,2026-05-16T09:56:47Z,2026-05-16T09:56:55Z,setl_20260322_quic_0016969,settled
pay_0003107240,acc_kira_00996,order_kir_976638,payment,2465.4,INR,captured,upi,upi_intent,26178251978,user456@okhdfcbank,,,19.7232,19.72,3.55,2442.13,,,2026-06-27T11:37:15Z,2026-06-27T11:37:55Z,setl_20260512_edte_0017923,settled
pay_0003107351,acc_edte_00001,order_edt_157604,payment,-5777.55,INR,refunded,upi,upi_intent,26095145682,user778@okicici,,,0.0,0.0,0.0,-5777.55,,,2026-04-05T08:30:26Z,2026-04-05T08:30:28Z,setl_20260626_b2b__0045601,settled_refund
pay_0003107479,acc_d2c__00208,order_d2c_648594,payment,3739.91,INR,captured,upi,upi_intent,26116557994,user591@upi,,,71.0583,71.06,12.79,3656.06,,,2026-04-26T09:58:31Z,2026-04-26T09:58:38Z,setl_20260729_gami_0012863,settled
pay_0003107544,acc_gami_00005,order_gam_441826,payment,-1639.36,INR,refunded,card,rupay_debit,24445063008521173309877,,YESB,,0.0,0.0,0.0,-1639.36,,,2026-05-10T23:04:20Z,2026-05-10T23:04:22Z,setl_20260525_edte_0026312,settled_refund
pay_0003107670,acc_d2c__00989,order_d2c_818698,payment,447.56,INR,failed,upi,upi_intent,26079494197,user451@okhdfcbank,,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,U30: EXCEEDED_TXN_LIMIT_SET_BY_PSP,2026-03-20T16:34:05Z,,,unbatchable_failed
pay_0003107768,acc_quic_00395,order_qui_419282,payment,801.29,INR,captured,card,rupay_debit,24445069813160387791439,,ICIC,,9.6155,9.62,1.73,789.94,,,2026-06-06T21:21:30Z,2026-06-06T21:21:49Z,setl_20260531_d2c__0001013,settled
pay_0003107830,acc_edte_00684,order_edt_245939,payment,13264.88,INR,captured,upi,upi_intent,26144955331,user437@upi,,,291.8274,291.83,52.53,12920.52,,,2026-05-24T00:11:11Z,2026-05-24T00:11:20Z,setl_20260527_d2c__0039995,settled
pay_0003107951,acc_quic_00343,order_qui_597266,payment,764.89,INR,captured,card,rupay_debit,24445066851180806661832,,UTIB,,9.1787,9.18,1.65,754.06,,,2026-03-14T11:30:34Z,2026-03-14T11:31:05Z,setl_20260329_quic_0026555,settled
pay_0003108074,acc_d2c__00278,order_d2c_420778,payment,3600.5,INR,captured,netbanking,netbanking_sbi,NB_REF_29262299,,SBI,,68.4095,68.41,12.31,3519.78,,,2026-03-23T06:26:29Z,2026-03-23T06:26:36Z,setl_20260405_d2c__0015686,settled
pay_0003108117,acc_d2c__00628,order_d2c_956457,payment,264.48,INR,captured,card,visa_credit,24445067851638942745225,,KKBK,,5.0251,5.03,0.91,258.54,,,2026-03-25T05:01:46Z,2026-03-25T05:02:07Z,setl_20260301_d2c__0020229,settled
pay_0003108279,acc_edte_00846,order_edt_389121,payment,21491.86,INR,captured,upi,upi_intent,26093653042,user290@okaxis,,,472.8209,472.82,85.11,20933.93,,,2026-04-03T15:41:02Z,2026-04-03T15:41:32Z,,pending_batch_post_cutoff
pay_0003108365,acc_b2b__00254,order_b2b_457111,payment,58543.83,INR,captured,netbanking,netbanking_sbi,NB_REF_22576983,,SBI,,878.1575,878.16,158.07,57507.6,,,2026-04-25T15:30:41Z,2026-04-25T15:31:07Z,setl_20260725_edte_0048052,settled
pay_0003108439,acc_d2c__00815,order_d2c_808909,payment,2351.4,INR,captured,upi,upi_intent,26231895089,user490@paytm,,,44.6766,44.68,8.04,2298.68,,,2026-08-19T05:49:11Z,2026-08-19T05:49:41Z,setl_20260826_d2c__0002346,settled
pay_0003108524,acc_d2c__00179,order_d2c_141039,payment,1419.15,INR,failed,upi,upi_collect,26212114762,user148@okicici,,,0.0,0.0,0.0,0.0,GATEWAY_ERROR,U19: PAYMENT_FAIL_AT_NPCI_SWITCH,2026-07-31T12:50:12Z,,,unbatchable_failed
pay_0003108650,acc_quic_00339,order_qui_700774,payment,409.05,INR,captured,netbanking,netbanking_icici,NB_REF_53721618,,ICICI,,4.9086,4.91,0.88,403.26,,,2026-04-09T13:14:48Z,2026-04-09T13:15:27Z,setl_20260424_quic_0018766,settled
pay_0003108750,acc_d2c__00905,order_d2c_714528,payment,1646.31,INR,captured,upi,upi_intent,26145990829,user833@upi,,,31.2799,31.28,5.63,1609.4,,,2026-05-25T12:31:45Z,2026-05-25T12:31:57Z,,pending_batch_post_cutoff
pay_0003108846,acc_b2b__00209,order_b2b_841691,payment,-18857.23,INR,refunded,upi,upi_intent,26085348874,user780@upi,,,0.0,0.0,0.0,-18857.23,,,2026-03-26T16:11:41Z,2026-03-26T16:11:43Z,setl_20260302_d2c__0026052,settled_refund
pay_0003108951,acc_d2c__00621,order_d2c_855741,payment,838.23,INR,captured,upi,upi_collect,26151406184,user846@ibl,,,15.9264,15.93,2.87,819.43,,,2026-05-31T02:45:28Z,2026-05-31T02:46:08Z,setl_20260318_edte_0019209,settled
pay_0003109052,acc_quic_00343,order_qui_593543,payment,427.25,INR,captured,upi,upi_intent,26119554812,user262@upi,,,5.127,5.13,0.92,421.2,,,2026-04-29T19:14:57Z,2026-04-29T19:15:17Z,setl_20260303_quic_0046265,settled
pay_0003109180,acc_quic_00912,order_qui_814779,payment,108.21,INR,captured,upi,upi_intent,26096765040,user514@ybl,,,1.2985,1.3,0.23,106.68,,,2026-04-06T07:51:47Z,2026-04-06T07:52:13Z,setl_20260725_quic_0041607,settled
pay_0003109219,acc_d2c__00578,order_d2c_939960,payment,1200.39,INR,captured,card,rupay_debit,24445069351797953743300,,KKBK,,22.8074,22.81,4.11,1173.47,,,2026-05-06T13:06:03Z,2026-05-06T13:06:39Z,setl_20260404_d2c__0016273,settled
pay_0003109365,acc_quic_00922,order_qui_354900,payment,131.64,INR,captured,card,visa_credit,24445062695580873854714,,SBIN,,1.5797,1.58,0.28,129.78,,,2026-06-19T16:16:51Z,2026-06-19T16:16:55Z,setl_20260702_d2c__0037704,settled
pay_0003109460,acc_d2c__00773,order_d2c_113592,payment,2998.83,INR,captured,upi,upi_intent,26208299332,user505@okaxis,,,56.9778,56.98,10.26,2931.59,,,2026-07-27T19:58:47Z,2026-07-27T19:58:56Z,setl_20260326_quic_0026279,settled
pay_0003109546,acc_b2b__00807,order_b2b_770661,payment,47210.16,INR,captured,upi,upi_intent,26152334153,user525@ybl,,,708.1524,708.15,127.47,46374.54,,,2026-06-01T01:20:46Z,2026-06-01T01:21:22Z,setl_20260311_quic_0016592,settled
pay_0003109670,acc_b2b__00566,order_b2b_424746,payment,42898.92,INR,captured,upi,upi_intent,26237893687,user688@ibl,,,643.4838,643.48,115.83,42139.61,,,2026-08-25T23:53:57Z,2026-08-25T23:54:35Z,setl_20260404_b2b__0042762,settled
pay_0003109722,acc_b2b__00193,order_b2b_891812,payment,11909.36,INR,captured,upi,upi_intent,26234645867,user206@okaxis,,,178.6404,178.64,32.16,11698.56,,,2026-08-22T14:26:59Z,2026-08-22T14:27:39Z,setl_20260309_b2b__0022062,settled
pay_0003109864,acc_quic_00306,order_qui_834402,payment,276.12,INR,captured,upi,upi_intent,26185750754,user312@upi,,,3.3134,3.31,0.6,272.21,,,2026-07-04T07:34:38Z,2026-07-04T07:35:01Z,setl_20260716_d2c__0013323,settled
pay_0003109985,acc_d2c__00295,order_d2c_714293,payment,2842.96,INR,captured,card,rupay_debit,24445064630845906076831,,KKBK,,54.0162,54.02,9.72,2779.22,,,2026-04-19T07:00:10Z,2026-04-19T07:00:23Z,setl_20260512_gami_0049637,settled
pay_0003110024,acc_gami_00075,order_gam_775173,payment,270.18,INR,captured,upi,upi_intent,26071224794,user371@ibl,,,8.1054,8.11,1.46,260.61,,,2026-03-12T20:07:54Z,2026-03-12T20:08:08Z,setl_20260605_quic_0017242,settled
